,close,date,high,low,open,volume
614,276.5,2018-11-19 14:30:00+05:30,293.5,273.5,286.95,4050
615,278.4,2018-11-19 14:45:00+05:30,281.45,276.25,276.5,1575
616,273.95,2018-11-19 15:00:00+05:30,278.45,272.55,278.4,3150
617,264.5,2018-11-19 15:15:00+05:30,313.7,264.0,273.95,3900
618,289.0,2018-11-20 09:15:00+05:30,289.0,275.15,275.15,4125
619,281.0,2018-11-20 09:30:00+05:30,290.0,281.0,289.0,1200
620,277.5,2018-11-20 09:45:00+05:30,282.45,275.95,281.0,3825
621,284.05,2018-11-20 10:00:00+05:30,285.1,277.5,277.5,3600
622,287.45,2018-11-20 10:15:00+05:30,290.55,281.0,284.05,1575
623,287.5,2018-11-20 10:30:00+05:30,291.0,286.5,287.45,1350
624,288.0,2018-11-20 10:45:00+05:30,291.05,287.5,287.5,1650
625,291.0,2018-11-20 11:00:00+05:30,294.5,288.0,288.0,2550
626,293.0,2018-11-20 11:15:00+05:30,296.0,288.55,291.0,4125
627,296.0,2018-11-20 11:30:00+05:30,296.95,291.45,293.0,7725
628,289.55,2018-11-20 11:45:00+05:30,296.0,287.45,296.0,3375
629,286.45,2018-11-20 12:00:00+05:30,289.55,285.95,289.55,4050
630,285.0,2018-11-20 12:15:00+05:30,290.05,284.45,286.45,4200
631,290.05,2018-11-20 12:30:00+05:30,290.05,283.5,285.0,3525
632,295.45,2018-11-20 12:45:00+05:30,298.05,290.0,290.05,1200
633,300.85,2018-11-20 13:00:00+05:30,301.4,295.2,295.45,1050
634,297.85,2018-11-20 13:15:00+05:30,300.85,295.05,300.85,825
635,306.9,2018-11-20 13:30:00+05:30,306.9,297.7,297.85,900
636,301.25,2018-11-20 13:45:00+05:30,306.9,301.0,306.9,1200
637,313.0,2018-11-20 14:00:00+05:30,317.45,301.25,301.25,3525
638,321.0,2018-11-20 14:15:00+05:30,321.0,313.0,313.0,300
639,331.0,2018-11-20 14:30:00+05:30,331.0,321.0,321.0,300
640,323.75,2018-11-20 14:45:00+05:30,331.0,320.0,331.0,3900
641,315.15,2018-11-20 15:00:00+05:30,324.05,306.5,323.75,3150
642,339.85,2018-11-20 15:15:00+05:30,339.85,315.15,315.15,900
643,317.0,2018-11-21 09:15:00+05:30,318.0,310.0,318.0,450
644,340.0,2018-11-21 09:30:00+05:30,340.0,317.0,317.0,1725
645,341.6,2018-11-21 09:45:00+05:30,345.2,337.8,340.0,1650
646,349.6,2018-11-21 10:00:00+05:30,350.05,337.0,341.6,2250
647,371.7,2018-11-21 10:15:00+05:30,373.55,349.6,349.6,450
648,371.7,2018-11-21 10:30:00+05:30,379.2,365.0,371.7,450
649,369.15,2018-11-21 10:45:00+05:30,371.7,369.15,371.7,150
650,367.0,2018-11-21 11:00:00+05:30,369.15,367.0,369.15,75
651,370.0,2018-11-21 11:15:00+05:30,379.75,367.0,367.0,600
652,378.0,2018-11-21 11:30:00+05:30,378.0,370.0,370.0,150
653,364.35,2018-11-21 11:45:00+05:30,378.0,361.05,378.0,150
654,365.0,2018-11-21 12:00:00+05:30,365.0,364.35,364.35,150
655,361.4,2018-11-21 12:15:00+05:30,365.0,359.75,365.0,150
656,345.0,2018-11-21 12:30:00+05:30,361.4,345.0,361.4,75
657,362.05,2018-11-21 12:45:00+05:30,363.6,345.0,345.0,300
658,354.35,2018-11-21 13:00:00+05:30,365.0,354.35,362.05,375
659,361.6,2018-11-21 13:15:00+05:30,361.6,354.35,354.35,225
660,356.15,2018-11-21 13:30:00+05:30,361.6,356.15,361.6,525
661,353.2,2018-11-21 13:45:00+05:30,356.15,353.2,356.15,525
662,334.15,2018-11-21 14:00:00+05:30,353.2,334.15,353.2,975
663,330.35,2018-11-21 14:15:00+05:30,338.05,328.35,334.15,975
664,330.35,2018-11-21 14:30:00+05:30,330.35,330.35,330.35,0
665,340.0,2018-11-21 14:45:00+05:30,340.0,330.35,330.35,150
666,351.9,2018-11-21 15:00:00+05:30,351.9,340.0,340.0,150
667,342.6,2018-11-21 15:15:00+05:30,351.9,342.6,351.9,450
668,343.95,2018-11-22 09:15:00+05:30,343.95,330.0,330.0,1875
669,340.8,2018-11-22 09:30:00+05:30,343.95,339.2,343.95,225
670,330.0,2018-11-22 09:45:00+05:30,340.8,330.0,340.8,75
671,334.65,2018-11-22 10:00:00+05:30,334.65,330.0,330.0,600
672,335.9,2018-11-22 10:15:00+05:30,341.7,334.65,334.65,450
673,339.9,2018-11-22 10:30:00+05:30,339.9,333.95,335.9,1275
674,348.0,2018-11-22 10:45:00+05:30,348.0,339.9,339.9,900
675,347.75,2018-11-22 11:00:00+05:30,348.0,347.75,348.0,75
676,344.1,2018-11-22 11:15:00+05:30,347.75,344.1,347.75,1200
677,339.4,2018-11-22 11:30:00+05:30,344.1,337.6,344.1,2925
678,348.3,2018-11-22 11:45:00+05:30,348.3,339.4,339.4,600
679,346.2,2018-11-22 12:00:00+05:30,348.3,345.6,348.3,225
680,346.2,2018-11-22 12:15:00+05:30,346.2,346.2,346.2,0
681,330.3,2018-11-22 12:30:00+05:30,346.2,330.3,346.2,225
682,330.3,2018-11-22 12:45:00+05:30,330.3,330.3,330.3,0
683,362.6,2018-11-22 13:00:00+05:30,365.35,330.3,330.3,1050
684,381.0,2018-11-22 13:15:00+05:30,381.0,362.6,362.6,450
685,390.05,2018-11-22 13:30:00+05:30,390.05,377.0,381.0,750
686,380.2,2018-11-22 13:45:00+05:30,390.05,380.2,390.05,75
687,376.0,2018-11-22 14:00:00+05:30,380.2,375.3,380.2,150
688,379.75,2018-11-22 14:15:00+05:30,380.0,376.0,376.0,150
689,387.0,2018-11-22 14:30:00+05:30,391.05,379.0,379.75,5700
690,401.6,2018-11-22 14:45:00+05:30,408.55,386.0,387.0,14250
691,408.0,2018-11-22 15:00:00+05:30,414.0,393.0,401.6,5625
692,410.0,2018-11-22 15:15:00+05:30,413.0,401.05,408.0,5700
693,385.7,2018-11-26 09:15:00+05:30,393.8,359.0,368.0,1350
694,382.3,2018-11-26 09:30:00+05:30,400.55,382.3,385.7,975
695,390.0,2018-11-26 09:45:00+05:30,390.0,382.3,382.3,225
696,376.5,2018-11-26 10:00:00+05:30,390.0,376.5,390.0,300
697,400.0,2018-11-26 10:15:00+05:30,400.0,376.5,376.5,525
698,395.0,2018-11-26 10:30:00+05:30,400.0,393.0,400.0,150
699,398.0,2018-11-26 10:45:00+05:30,398.0,394.45,395.0,150
700,403.3,2018-11-26 11:00:00+05:30,403.4,398.0,398.0,2475
701,400.0,2018-11-26 11:15:00+05:30,403.3,400.0,403.3,75
702,410.0,2018-11-26 11:30:00+05:30,411.0,400.0,400.0,225
703,404.15,2018-11-26 11:45:00+05:30,420.0,404.15,410.0,525
704,400.0,2018-11-26 12:00:00+05:30,405.0,400.0,404.15,225
705,399.0,2018-11-26 12:15:00+05:30,400.3,399.0,400.0,300
706,390.0,2018-11-26 12:30:00+05:30,399.0,390.0,399.0,300
707,377.25,2018-11-26 12:45:00+05:30,390.0,377.25,390.0,150
708,383.15,2018-11-26 13:00:00+05:30,383.15,371.85,377.25,450
709,370.0,2018-11-26 13:15:00+05:30,383.15,370.0,383.15,300
710,350.0,2018-11-26 13:30:00+05:30,370.0,350.0,370.0,225
711,350.0,2018-11-26 13:45:00+05:30,350.0,350.0,350.0,0
712,343.0,2018-11-26 14:00:00+05:30,350.0,342.0,350.0,825
713,335.55,2018-11-26 14:15:00+05:30,343.0,328.0,343.0,1275
714,322.65,2018-11-26 14:30:00+05:30,335.55,317.15,335.55,600
715,322.6,2018-11-26 14:45:00+05:30,324.05,315.0,322.65,600
716,312.4,2018-11-26 15:00:00+05:30,326.2,312.4,322.6,825
717,312.0,2018-11-26 15:15:00+05:30,319.0,310.05,312.4,2700
718,332.55,2018-11-27 09:15:00+05:30,333.0,329.25,329.25,525
719,329.75,2018-11-27 09:30:00+05:30,333.95,329.75,332.55,825
720,329.75,2018-11-27 09:45:00+05:30,329.75,329.75,329.75,0
721,338.5,2018-11-27 10:00:00+05:30,344.6,329.75,329.75,375
722,329.45,2018-11-27 10:15:00+05:30,338.5,327.95,338.5,525
723,324.0,2018-11-27 10:30:00+05:30,329.45,324.0,329.45,150
724,324.0,2018-11-27 10:45:00+05:30,324.0,324.0,324.0,0
725,324.0,2018-11-27 11:00:00+05:30,324.0,324.0,324.0,0
726,338.5,2018-11-27 11:15:00+05:30,338.5,324.0,324.0,450
727,339.0,2018-11-27 11:30:00+05:30,339.0,338.5,338.5,75
728,339.2,2018-11-27 11:45:00+05:30,339.2,337.15,339.0,750
729,333.0,2018-11-27 12:00:00+05:30,339.65,332.95,339.2,1725
730,334.15,2018-11-27 12:15:00+05:30,334.15,333.0,333.0,75
731,335.0,2018-11-27 12:30:00+05:30,335.0,331.8,334.15,600
732,350.0,2018-11-27 12:45:00+05:30,350.0,335.0,335.0,300
733,304.0,2018-11-27 13:00:00+05:30,350.0,304.0,350.0,525
734,299.95,2018-11-27 13:15:00+05:30,310.0,297.4,304.0,4350
735,300.0,2018-11-27 13:30:00+05:30,308.1,300.0,302.2,3450
736,306.15,2018-11-27 13:45:00+05:30,308.5,292.95,300.0,4800
737,315.5,2018-11-27 14:00:00+05:30,325.55,306.15,306.15,750
738,311.45,2018-11-27 14:15:00+05:30,315.5,311.45,315.5,150
739,292.95,2018-11-27 14:30:00+05:30,311.45,290.1,311.45,3150
740,284.0,2018-11-27 14:45:00+05:30,293.05,280.55,292.95,3150
741,287.0,2018-11-27 15:00:00+05:30,290.45,280.55,284.0,6450
742,286.2,2018-11-27 15:15:00+05:30,290.1,282.55,287.0,3675
743,265.2,2018-11-28 09:15:00+05:30,266.15,257.75,265.95,17025
744,262.45,2018-11-28 09:30:00+05:30,267.25,260.5,265.2,17025
745,260.0,2018-11-28 09:45:00+05:30,262.45,255.3,262.45,6300
746,260.4,2018-11-28 10:00:00+05:30,261.55,258.5,260.0,4050
747,268.5,2018-11-28 10:15:00+05:30,268.5,258.6,260.4,1875
748,267.9,2018-11-28 10:30:00+05:30,272.55,264.0,268.5,9675
749,268.45,2018-11-28 10:45:00+05:30,270.05,265.55,267.9,5850
750,261.5,2018-11-28 11:00:00+05:30,268.45,261.05,268.45,825
751,260.0,2018-11-28 11:15:00+05:30,263.0,260.0,261.5,1050
752,260.5,2018-11-28 11:30:00+05:30,262.75,259.5,260.0,1050
753,256.55,2018-11-28 11:45:00+05:30,261.0,256.0,260.5,5100
754,256.5,2018-11-28 12:00:00+05:30,260.55,255.0,256.55,2700
755,249.75,2018-11-28 12:15:00+05:30,256.5,247.0,256.5,5475
756,248.95,2018-11-28 12:30:00+05:30,253.0,247.35,249.75,3000
757,258.65,2018-11-28 12:45:00+05:30,260.1,248.0,248.95,6900
758,254.0,2018-11-28 13:00:00+05:30,260.95,254.0,258.65,6975
759,260.85,2018-11-28 13:15:00+05:30,265.25,254.0,254.0,6825
760,261.3,2018-11-28 13:30:00+05:30,264.95,258.4,260.85,2625
761,256.15,2018-11-28 13:45:00+05:30,261.3,255.2,261.3,2625
762,267.2,2018-11-28 14:00:00+05:30,267.45,256.15,256.15,7275
763,260.3,2018-11-28 14:15:00+05:30,272.45,260.0,267.2,5475
764,254.45,2018-11-28 14:30:00+05:30,260.3,249.55,260.3,6225
765,260.5,2018-11-28 14:45:00+05:30,261.2,251.8,254.45,4050
766,263.55,2018-11-28 15:00:00+05:30,268.9,256.0,260.5,26625
767,272.3,2018-11-28 15:15:00+05:30,273.4,263.5,263.55,17625
768,222.4,2018-11-29 09:15:00+05:30,236.0,219.15,233.95,53850
769,213.45,2018-11-29 09:30:00+05:30,222.95,212.1,222.4,177825
770,213.1,2018-11-29 09:45:00+05:30,216.3,211.0,213.45,173700
771,214.15,2018-11-29 10:00:00+05:30,216.7,212.25,213.1,49125
772,207.5,2018-11-29 10:15:00+05:30,214.15,207.1,214.15,32250
773,204.4,2018-11-29 10:30:00+05:30,207.7,203.9,207.5,78075
774,205.85,2018-11-29 10:45:00+05:30,208.65,200.95,204.4,50250
775,210.1,2018-11-29 11:00:00+05:30,211.45,205.85,205.85,32100
776,203.0,2018-11-29 11:15:00+05:30,210.9,200.25,210.1,25575
777,207.45,2018-11-29 11:30:00+05:30,208.05,200.0,203.0,31650
778,208.9,2018-11-29 11:45:00+05:30,211.25,205.35,207.45,77700
779,207.15,2018-11-29 12:00:00+05:30,211.2,206.85,208.9,33150
780,206.0,2018-11-29 12:15:00+05:30,207.15,203.35,207.15,43725
781,206.25,2018-11-29 12:30:00+05:30,213.0,203.6,206.0,17025
782,199.85,2018-11-29 12:45:00+05:30,206.25,197.95,206.25,28050
783,200.25,2018-11-29 13:00:00+05:30,204.2,198.15,200.0,29925
784,204.05,2018-11-29 13:15:00+05:30,204.5,197.0,200.25,33450
785,204.0,2018-11-29 13:30:00+05:30,207.95,201.0,204.0,14250
786,201.9,2018-11-29 13:45:00+05:30,205.0,199.15,204.0,34650
787,190.25,2018-11-29 14:00:00+05:30,201.9,187.15,201.9,119025
788,194.0,2018-11-29 14:15:00+05:30,198.0,190.0,190.25,81450
789,199.05,2018-11-29 14:30:00+05:30,200.55,192.6,194.0,64275
790,194.25,2018-11-29 14:45:00+05:30,201.3,194.25,199.05,117000
791,204.05,2018-11-29 15:00:00+05:30,205.3,194.5,194.75,116100
792,192.95,2018-11-29 15:15:00+05:30,205.2,192.25,204.05,185850
793,189.5,2018-11-30 09:15:00+05:30,192.0,180.8,189.85,478725
794,181.5,2018-11-30 09:30:00+05:30,189.75,178.15,189.6,281325
795,189.35,2018-11-30 09:45:00+05:30,189.95,180.7,181.75,260100
796,186.65,2018-11-30 10:00:00+05:30,190.6,183.05,188.6,255150
797,185.7,2018-11-30 10:15:00+05:30,187.25,179.0,186.65,193425
798,185.35,2018-11-30 10:30:00+05:30,186.5,180.4,185.3,115650
799,184.05,2018-11-30 10:45:00+05:30,186.7,182.2,186.3,78075
800,179.0,2018-11-30 11:00:00+05:30,186.0,175.3,184.05,164700
801,180.45,2018-11-30 11:15:00+05:30,182.45,178.0,179.0,67500
802,192.25,2018-11-30 11:30:00+05:30,192.25,179.85,180.45,218625
803,191.85,2018-11-30 11:45:00+05:30,198.4,189.65,192.25,254625
804,193.9,2018-11-30 12:00:00+05:30,199.15,191.75,191.75,147000
805,193.1,2018-11-30 12:15:00+05:30,196.65,189.5,193.9,119100
806,192.0,2018-11-30 12:30:00+05:30,196.0,190.2,193.45,95025
807,200.5,2018-11-30 12:45:00+05:30,206.55,192.0,192.0,262500
808,206.0,2018-11-30 13:00:00+05:30,207.05,199.15,200.5,147825
809,208.05,2018-11-30 13:15:00+05:30,211.4,202.55,206.0,109500
810,212.0,2018-11-30 13:30:00+05:30,217.0,206.35,207.55,235650
811,214.55,2018-11-30 13:45:00+05:30,216.5,209.05,212.0,126375
812,211.95,2018-11-30 14:00:00+05:30,216.35,210.0,214.55,86700
813,218.85,2018-11-30 14:15:00+05:30,219.65,210.0,211.95,114150
814,199.0,2018-11-30 14:30:00+05:30,218.9,194.6,218.65,216900
815,213.0,2018-11-30 14:45:00+05:30,217.15,197.95,199.0,333525
816,201.65,2018-11-30 15:00:00+05:30,212.9,196.55,211.85,280350
817,191.9,2018-11-30 15:15:00+05:30,202.85,190.0,201.65,331050
818,184.35,2018-12-03 09:15:00+05:30,185.7,160.0,171.55,471225
819,180.45,2018-12-03 09:30:00+05:30,187.15,177.1,184.35,236025
820,179.0,2018-12-03 09:45:00+05:30,181.8,175.1,180.45,173325
821,181.4,2018-12-03 10:00:00+05:30,183.55,177.8,179.0,79350
822,179.3,2018-12-03 10:15:00+05:30,183.45,177.25,181.4,107925
823,182.55,2018-12-03 10:30:00+05:30,183.05,176.6,179.3,78225
824,189.3,2018-12-03 10:45:00+05:30,190.8,182.8,182.8,181725
825,189.35,2018-12-03 11:00:00+05:30,195.25,188.4,189.3,185925
826,191.5,2018-12-03 11:15:00+05:30,192.7,185.55,189.05,155025
827,195.6,2018-12-03 11:30:00+05:30,198.95,191.55,191.75,204150
828,204.2,2018-12-03 11:45:00+05:30,211.5,194.95,195.6,311925
829,208.95,2018-12-03 12:00:00+05:30,209.8,202.5,205.5,133650
830,206.65,2018-12-03 12:15:00+05:30,215.0,206.25,208.95,185700
831,205.8,2018-12-03 12:30:00+05:30,208.0,201.35,206.65,135825
832,212.65,2018-12-03 12:45:00+05:30,214.75,205.0,205.8,74550
833,203.8,2018-12-03 13:00:00+05:30,213.95,203.05,212.65,64425
834,198.0,2018-12-03 13:15:00+05:30,204.8,195.65,204.6,118050
835,188.05,2018-12-03 13:30:00+05:30,201.5,185.9,198.35,162225
836,183.05,2018-12-03 13:45:00+05:30,188.55,180.3,188.55,188175
837,187.15,2018-12-03 14:00:00+05:30,194.15,183.05,183.05,202275
838,199.05,2018-12-03 14:15:00+05:30,200.95,183.5,187.15,128400
839,198.1,2018-12-03 14:30:00+05:30,200.95,189.0,199.6,162375
840,190.45,2018-12-03 14:45:00+05:30,201.4,190.0,198.8,122250
841,184.8,2018-12-03 15:00:00+05:30,193.15,184.6,190.45,125025
842,180.55,2018-12-03 15:15:00+05:30,185.8,180.0,184.8,303675
843,202.5,2018-12-04 09:15:00+05:30,211.9,184.35,211.9,383625
844,201.9,2018-12-04 09:30:00+05:30,205.5,200.25,204.45,172200
845,200.95,2018-12-04 09:45:00+05:30,203.0,196.9,201.9,104325
846,197.3,2018-12-04 10:00:00+05:30,201.35,192.8,200.95,127050
847,199.5,2018-12-04 10:15:00+05:30,202.6,195.8,197.3,65625
848,198.5,2018-12-04 10:30:00+05:30,204.0,197.55,199.5,72900
849,203.65,2018-12-04 10:45:00+05:30,206.0,197.15,198.5,98475
850,206.95,2018-12-04 11:00:00+05:30,208.55,202.0,203.65,115500
851,206.2,2018-12-04 11:15:00+05:30,210.0,204.05,206.95,103425
852,203.9,2018-12-04 11:30:00+05:30,209.95,201.35,206.2,112425
853,201.15,2018-12-04 11:45:00+05:30,203.85,199.05,203.0,98400
854,196.75,2018-12-04 12:00:00+05:30,202.65,195.5,201.15,111150
855,196.75,2018-12-04 12:15:00+05:30,197.95,191.05,196.75,177075
856,197.7,2018-12-04 12:30:00+05:30,197.8,193.25,196.75,59325
857,196.5,2018-12-04 12:45:00+05:30,197.9,192.9,197.4,61500
858,196.65,2018-12-04 13:00:00+05:30,197.25,194.25,196.15,83325
859,202.1,2018-12-04 13:15:00+05:30,204.05,196.65,196.65,126375
860,184.3,2018-12-04 13:30:00+05:30,202.1,182.4,202.1,232200
861,184.25,2018-12-04 13:45:00+05:30,186.0,178.25,184.3,231900
862,188.25,2018-12-04 14:00:00+05:30,190.8,180.2,184.25,187350
863,187.45,2018-12-04 14:15:00+05:30,189.85,182.4,187.85,122100
864,186.25,2018-12-04 14:30:00+05:30,190.4,184.05,187.5,117900
865,186.5,2018-12-04 14:45:00+05:30,188.35,182.3,186.25,135375
866,184.75,2018-12-04 15:00:00+05:30,191.0,184.0,186.4,142350
867,186.25,2018-12-04 15:15:00+05:30,188.4,182.35,185.0,259575
868,218.2,2018-12-05 09:15:00+05:30,219.0,204.25,212.0,330225
869,216.5,2018-12-05 09:30:00+05:30,225.0,215.4,218.5,196425
870,222.4,2018-12-05 09:45:00+05:30,223.0,213.25,216.1,79350
871,217.65,2018-12-05 10:00:00+05:30,222.7,216.05,222.4,56325
872,218.45,2018-12-05 10:15:00+05:30,221.0,214.0,217.65,51000
873,222.0,2018-12-05 10:30:00+05:30,224.05,217.85,218.45,65550
874,220.0,2018-12-05 10:45:00+05:30,223.85,217.35,222.0,60675
875,220.85,2018-12-05 11:00:00+05:30,226.5,219.15,220.0,84675
876,220.0,2018-12-05 11:15:00+05:30,223.7,219.5,220.85,83850
877,218.8,2018-12-05 11:30:00+05:30,220.7,216.75,220.0,37200
878,219.1,2018-12-05 11:45:00+05:30,224.1,217.2,218.8,29625
879,216.05,2018-12-05 12:00:00+05:30,220.5,215.0,219.1,46350
880,211.35,2018-12-05 12:15:00+05:30,217.0,207.45,216.05,69225
881,213.65,2018-12-05 12:30:00+05:30,213.75,208.2,211.35,55500
882,214.0,2018-12-05 12:45:00+05:30,216.5,211.75,213.65,50250
883,212.7,2018-12-05 13:00:00+05:30,216.55,210.0,214.0,47400
884,214.0,2018-12-05 13:15:00+05:30,219.0,212.55,212.7,44100
885,216.6,2018-12-05 13:30:00+05:30,218.85,214.0,214.0,33225
886,222.75,2018-12-05 13:45:00+05:30,224.8,215.0,216.6,86250
887,218.8,2018-12-05 14:00:00+05:30,223.65,211.95,223.45,74925
888,217.25,2018-12-05 14:15:00+05:30,222.0,213.75,218.8,50100
889,221.0,2018-12-05 14:30:00+05:30,231.5,207.0,217.25,191025
890,229.05,2018-12-05 14:45:00+05:30,238.0,219.65,221.0,205800
891,215.25,2018-12-05 15:00:00+05:30,231.0,213.0,229.05,120750
892,209.9,2018-12-05 15:15:00+05:30,217.0,205.3,215.15,179250
893,274.05,2018-12-06 09:15:00+05:30,279.55,245.0,245.65,199275
894,285.9,2018-12-06 09:30:00+05:30,288.45,274.75,274.95,159300
895,292.65,2018-12-06 09:45:00+05:30,299.55,283.8,285.9,117375
896,296.1,2018-12-06 10:00:00+05:30,300.0,289.85,292.65,92775
897,292.85,2018-12-06 10:15:00+05:30,299.8,287.55,296.1,35250
898,295.45,2018-12-06 10:30:00+05:30,298.75,291.6,292.85,56625
899,309.0,2018-12-06 10:45:00+05:30,315.0,291.15,295.45,119100
900,305.8,2018-12-06 11:00:00+05:30,311.15,303.0,309.0,41775
901,299.65,2018-12-06 11:15:00+05:30,307.15,298.65,305.8,35175
902,299.4,2018-12-06 11:30:00+05:30,305.1,292.55,299.65,30300
903,304.25,2018-12-06 11:45:00+05:30,304.4,295.25,299.4,23100
904,305.05,2018-12-06 12:00:00+05:30,308.6,297.05,304.25,38550
905,302.15,2018-12-06 12:15:00+05:30,310.45,302.0,305.05,17100
906,297.3,2018-12-06 12:30:00+05:30,302.15,294.05,302.15,39975
907,282.45,2018-12-06 12:45:00+05:30,297.3,277.05,297.3,91350
908,279.1,2018-12-06 13:00:00+05:30,282.85,270.0,282.65,86475
909,283.0,2018-12-06 13:15:00+05:30,285.65,267.4,279.1,159225
910,301.0,2018-12-06 13:30:00+05:30,307.2,281.2,281.9,86400
911,314.45,2018-12-06 13:45:00+05:30,320.8,294.65,301.0,39300
912,316.25,2018-12-06 14:00:00+05:30,318.9,305.0,315.9,30825
913,327.45,2018-12-06 14:15:00+05:30,327.45,316.2,317.15,149550
914,330.0,2018-12-06 14:30:00+05:30,338.6,318.0,327.45,101625
915,332.85,2018-12-06 14:45:00+05:30,335.9,318.8,328.8,69000
916,341.7,2018-12-06 15:00:00+05:30,344.0,327.4,332.85,65250
917,343.05,2018-12-06 15:15:00+05:30,348.9,333.7,341.7,114450
918,304.3,2018-12-07 09:15:00+05:30,322.05,297.2,299.7,134400
919,308.0,2018-12-07 09:30:00+05:30,310.3,295.05,304.3,175125
920,315.25,2018-12-07 09:45:00+05:30,315.8,302.0,308.0,133800
921,309.1,2018-12-07 10:00:00+05:30,315.4,302.85,315.25,60000
922,304.0,2018-12-07 10:15:00+05:30,309.1,299.85,309.1,40275
923,303.95,2018-12-07 10:30:00+05:30,308.0,302.8,304.0,17700
924,307.5,2018-12-07 10:45:00+05:30,310.05,302.0,303.95,16275
925,308.05,2018-12-07 11:00:00+05:30,309.45,303.5,307.5,25425
926,310.7,2018-12-07 11:15:00+05:30,314.9,308.05,308.05,13050
927,319.35,2018-12-07 11:30:00+05:30,323.4,310.7,310.7,20025
928,314.35,2018-12-07 11:45:00+05:30,322.05,314.0,319.35,8850
929,317.0,2018-12-07 12:00:00+05:30,318.7,313.5,314.35,7800
930,296.5,2018-12-07 12:15:00+05:30,317.0,293.1,317.0,33150
931,301.0,2018-12-07 12:30:00+05:30,302.75,292.0,296.5,17400
932,313.3,2018-12-07 12:45:00+05:30,313.3,298.0,301.0,24300
933,317.0,2018-12-07 13:00:00+05:30,328.95,310.0,313.3,23475
934,321.9,2018-12-07 13:15:00+05:30,325.1,313.75,317.0,12900
935,302.25,2018-12-07 13:30:00+05:30,330.3,302.0,321.9,32250
936,296.55,2018-12-07 13:45:00+05:30,303.75,289.4,302.0,31650
937,290.35,2018-12-07 14:00:00+05:30,299.95,285.0,296.55,79200
938,295.35,2018-12-07 14:15:00+05:30,304.05,289.5,290.35,33600
939,274.0,2018-12-07 14:30:00+05:30,303.0,267.6,295.35,61875
940,272.7,2018-12-07 14:45:00+05:30,280.55,267.85,274.0,64350
941,258.0,2018-12-07 15:00:00+05:30,272.7,256.5,272.7,46725
942,255.0,2018-12-07 15:15:00+05:30,260.9,253.6,257.2,120900
943,384.3,2018-12-10 09:15:00+05:30,402.75,350.8,402.75,95925
944,399.0,2018-12-10 09:30:00+05:30,400.0,384.3,384.3,37200
945,405.0,2018-12-10 09:45:00+05:30,424.0,399.0,399.0,38850
946,411.1,2018-12-10 10:00:00+05:30,412.0,400.0,405.0,10500
947,402.0,2018-12-10 10:15:00+05:30,413.0,398.0,411.1,5625
948,403.0,2018-12-10 10:30:00+05:30,406.85,400.0,402.0,8175
949,401.95,2018-12-10 10:45:00+05:30,406.95,398.8,403.0,5025
950,396.05,2018-12-10 11:00:00+05:30,402.0,395.0,401.95,3900
951,379.05,2018-12-10 11:15:00+05:30,396.05,377.0,396.05,19725
952,382.0,2018-12-10 11:30:00+05:30,389.3,376.7,379.05,9225
953,381.6,2018-12-10 11:45:00+05:30,384.7,380.0,382.0,8850
954,375.85,2018-12-10 12:00:00+05:30,381.6,372.65,381.6,10875
955,388.1,2018-12-10 12:15:00+05:30,390.0,375.85,375.85,7575
956,383.0,2018-12-10 12:30:00+05:30,388.1,378.0,388.1,3075
957,385.05,2018-12-10 12:45:00+05:30,389.0,383.0,383.0,1575
958,381.1,2018-12-10 13:00:00+05:30,387.65,374.3,385.05,3300
959,385.0,2018-12-10 13:15:00+05:30,385.0,377.7,381.1,7875
960,385.0,2018-12-10 13:30:00+05:30,385.0,367.0,385.0,11850
961,405.9,2018-12-10 13:45:00+05:30,409.6,385.0,385.0,12825
962,405.6,2018-12-10 14:00:00+05:30,408.0,394.7,405.9,10650
963,411.8,2018-12-10 14:15:00+05:30,418.05,401.95,405.6,14325
964,404.5,2018-12-10 14:30:00+05:30,420.0,398.0,411.8,26175
965,413.3,2018-12-10 14:45:00+05:30,414.5,399.95,404.5,13800
966,412.7,2018-12-10 15:00:00+05:30,425.3,408.0,413.3,42075
967,435.0,2018-12-10 15:15:00+05:30,435.0,412.7,412.7,43950
